date,ron95,ron97,diesel,ron95_budi95,USD,index,state,division,Rate,fuel_pressure,inflation_pressure,fx_pressure,policy_pressure,raw_cfpi,cfpi,cfpi_trend,risk_flag
2024-01-01,2.05,3.47,2.15,2.05,4.5915,129.4,Pahang,overall,3.0,-0.4082482904637814,0.0016988494439639796,-1.2509751763477601,0,-0.19781194085261578,43.887974644410804,6.719762748449199,Moderate
2024-01-01,2.05,3.47,2.15,2.05,4.5915,130.1,Negeri Sembilan,overall,3.0,-0.4082482904637814,-0.9598749868652802,-1.2509751763477601,0,-0.3545811831514529,37.06618495281406,-1.144005262475801,Moderate
2024-01-01,2.05,3.47,2.15,2.05,4.5915,127.8,Melaka,overall,3.0,-0.4082482904637814,-1.0893839552957265,-1.2509751763477601,0,-0.3724105010094149,36.20334217513855,-0.2698984078492117,Moderate
2024-01-01,2.05,3.47,2.15,2.05,4.5915,128.6,Kelantan,overall,3.0,-0.4082482904637814,-0.7715028050066342,-1.2509751763477601,0,-0.3688785668046097,34.62755769645953,0.6520126167282996,Moderate
2024-01-01,2.05,3.47,2.15,2.05,4.5915,126.4,Kedah,overall,3.0,-0.4082482904637814,-0.4449528918555628,-1.2509751763477601,0,-0.2248189755405859,30.374264659332496,3.2751821439640594,Moderate
2024-01-01,2.05,3.47,2.15,2.05,4.5915,123.9,Perlis,overall,3.0,-0.4082482904637814,-0.43154381623423876,-1.2509751763477601,0,-0.23989526519231494,36.27503500101516,5.755724880543287,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,121.9,Sabah,overall,3.0,-0.4082482904637814,-0.26026727001811617,-0.608965435357059,0,-0.5348087148998611,28.594792647300718,-10.43368393565991,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,140.1,W.P. Putrajaya,overall,3.0,-0.4082482904637814,-1.637479655374616,-0.608965435357059,0,-0.5861172007549121,11.81654697456005,-18.438226785501314,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,123.3,W.P. Labuan,overall,3.0,-0.4082482904637814,-1.992591546948018,-0.608965435357059,0,-0.6164539021909726,16.419499411579267,-31.631197687949964,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,132.4,W.P. Kuala Lumpur,overall,3.0,-0.4082482904637814,0.332472667811204,-0.608965435357059,0,-0.40419432599297717,29.862690917192026,-6.1631178524597345,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,126.8,Terengganu,overall,3.0,-0.4082482904637814,0.9681848615236367,-0.608965435357059,0,-0.28939250975420605,40.16142825873139,-1.0399980573332854,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,138.0,Selangor,overall,3.0,-0.4082482904637814,1.0504584636487133,-0.608965435357059,0,-0.3630735154797904,35.92938027754508,-3.6271065505764213,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,126.0,Sarawak,overall,3.0,-0.4082482904637814,-0.9730758676447001,-0.608965435357059,0,-0.580345237741357,26.84470634164689,-12.087477608931728,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,134.9,Pulau Pinang,overall,3.0,-0.4082482904637814,2.0290260963975064,-0.608965435357059,0,-0.18738452854016166,37.05259957197922,-2.9369574059098014,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,124.5,Perlis,overall,3.0,-0.4082482904637814,0.7314045437428626,-0.608965435357059,0,-0.34360364668581495,31.00579786382622,-5.2692371371889415,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,127.3,Perak,overall,3.0,-0.4082482904637814,-1.3033388362234648,-0.608965435357059,0,-0.79113432881074,14.305185083127702,-15.779064623073024,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,130.6,Pahang,overall,3.0,-0.4082482904637814,1.6076783092143874,-0.608965435357059,0,-0.209496405556308,43.328835118001884,-0.5591395264089201,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,130.5,Negeri Sembilan,overall,3.0,-0.4082482904637814,-0.44372269766156247,-0.608965435357059,0,-0.5725941220023115,27.01819177567762,-10.04799317713644,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,128.3,Melaka,overall,3.0,-0.4082482904637814,-0.28536042997274375,-0.608965435357059,0,-0.6023102051930055,25.52929359866904,-10.674048576469513,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,129.2,Kelantan,overall,3.0,-0.4082482904637814,0.7345119585076052,-0.608965435357059,0,-0.4175058592003929,32.32585538012932,-2.301702316330214,Moderate
2024-02-01,2.05,3.47,2.15,2.05,4.7305,126.3,Kedah,overall,3.0,-0.4082482904637814,-1.8488510718033908,-0.608965435357059,0,-0.6314136677594092,7.59303379677244,-22.781230862560058,Low
2024-02-01,2.05,3.47,2.15,2.05,4.7305,135.4,Johor,overall,3.0,-0.4082482904637814,-0.1932600397174123,-0.608965435357059,0,-0.45238778787678663,32.217569231357864,-7.191056093355819,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,123.1,W.P. Labuan,overall,3.0,-0.4082482904637814,-1.6342291262816753,0.17404441533580706,0,-0.809907976345332,6.566189292481542,-9.853310119097724,Low
2024-03-01,2.05,3.47,2.15,2.05,4.7385,132.2,W.P. Kuala Lumpur,overall,3.0,-0.4082482904637814,-0.015408415445290011,0.17404441533580706,0,-0.2146248217280513,39.21623502638032,9.353544109188292,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,126.9,Terengganu,overall,3.0,-0.4082482904637814,0.988646577404149,0.17404441533580706,0,-0.06883903101114903,50.2215848162193,10.060156557487907,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,138.1,Selangor,overall,3.0,-0.4082482904637814,1.1131229547540837,0.17404441533580706,0,-0.05305280625740577,50.36553958893539,14.436159311390313,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,127.2,Sarawak,overall,3.0,-0.4082482904637814,1.5487836787173803,0.17404441533580706,0,-0.3280123825549315,38.26613152458972,11.421425182942826,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,121.9,Sabah,overall,3.0,-0.4082482904637814,-0.5193318855825895,0.17404441533580706,0,-0.3769112579941596,35.8183058432782,7.223513195977485,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,135.1,Pulau Pinang,overall,3.0,-0.4082482904637814,1.4834948892212636,0.17404441533580706,0,0.08114790832991131,51.2559172238655,14.20331765188628,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,140.0,W.P. Putrajaya,overall,3.0,-0.4082482904637814,-1.2617387481898648,0.17404441533580706,0,-0.4910910611535475,16.983945918062204,5.167398943502155,Low
2024-03-01,2.05,3.47,2.15,2.05,4.7385,127.2,Perak,overall,3.0,-0.4082482904637814,-1.1653187299726406,0.17404441533580706,0,-0.733523487762282,17.065816929999485,2.7606318468717834,Low
2024-03-01,2.05,3.47,2.15,2.05,4.7385,130.4,Pahang,overall,3.0,-0.4082482904637814,0.8743199761396647,0.17404441533580706,0,0.05489709882936653,55.980921677096596,12.652086559094712,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,130.4,Negeri Sembilan,overall,3.0,-0.4082482904637814,-0.6115794926383631,0.17404441533580706,0,-0.46997157089967595,31.747960103808925,4.729768328131303,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,128.2,Melaka,overall,3.0,-0.4082482904637814,-0.6110182044320562,0.17404441533580706,0,-0.46653986902879657,31.832995330721126,6.303701732052087,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,129.2,Kelantan,overall,3.0,-0.4082482904637814,0.20457285910137515,0.17404441533580706,0,-0.21531633209346165,41.89620322289942,9.570347842770104,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,127.0,Kedah,overall,3.0,-0.4082482904637814,1.1101242436749998,0.17404441533580706,0,-0.37296353422852996,22.073823317895112,14.480789521122672,Low
2024-03-01,2.05,3.47,2.15,2.05,4.7385,135.4,Johor,overall,3.0,-0.4082482904637814,0.038547740111153764,0.17404441533580706,0,-0.294240227976652,39.43159854851486,7.214029317156999,Moderate
2024-03-01,2.05,3.47,2.15,2.05,4.7385,124.5,Perlis,overall,3.0,-0.4082482904637814,0.9548923274020703,0.17404441533580706,0,-0.088479710490821,43.96818817235436,12.96239030852814,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,140.3,W.P. Putrajaya,overall,3.0,-0.4082482904637814,-0.7203603845368449,0.5753984468867928,0,-0.535393517293253,14.57483547738534,-2.409110440676864,Low
2024-04-01,2.05,3.47,2.15,2.05,4.7235,123.0,W.P. Labuan,overall,3.0,-0.4082482904637814,-1.351414338778343,0.5753984468867928,0,-0.6939034100823691,12.474718082153645,5.908528789672103,Low
2024-04-01,2.05,3.47,2.15,2.05,4.7235,132.4,W.P. Kuala Lumpur,overall,3.0,-0.4082482904637814,1.1883990365177417,0.5753984468867928,0,0.06252805835499481,52.8912282638078,13.67499323742748,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,126.9,Terengganu,overall,3.0,-0.4082482904637814,0.5370107135774304,0.5753984468867928,0,0.17783892577751015,61.47336319993827,11.251778383718971,High
2024-04-01,2.05,3.47,2.15,2.05,4.7235,138.4,Selangor,overall,3.0,-0.4082482904637814,1.3233356962420237,0.5753984468867928,0,0.29369767136046404,66.51202589544054,16.146486306505153,High
2024-04-01,2.05,3.47,2.15,2.05,4.7235,127.4,Sarawak,overall,3.0,-0.4082482904637814,1.0705474823043821,0.5753984468867928,0,0.07895379221255877,56.68677561257915,18.42064408798943,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,122.1,Sabah,overall,3.0,-0.4082482904637814,1.4175291436328716,0.5753984468867928,0,-0.03868416007767894,51.29156268297491,15.47325683969671,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,135.4,Pulau Pinang,overall,3.0,-0.4082482904637814,1.2295564899648304,0.5753984468867928,0,0.4401330468033216,70.2434928533647,18.987575629499197,High
2024-04-01,2.05,3.47,2.15,2.05,4.7235,124.5,Perlis,overall,3.0,-0.4082482904637814,0.42655930992814484,0.5753984468867928,0,0.13339056244376063,55.24101940305307,11.272831230698714,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,130.6,Pahang,overall,3.0,-0.4082482904637814,1.0312893214526389,0.5753984468867928,0,0.2967742287793488,67.55552670343091,11.574605026334318,High
2024-04-01,2.05,3.47,2.15,2.05,4.7235,130.5,Negeri Sembilan,overall,3.0,-0.4082482904637814,0.8805269110558802,0.5753984468867928,0,-0.13349977459323709,47.25560075764539,15.507640653836464,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,128.4,Melaka,overall,3.0,-0.4082482904637814,-0.44677107063593685,0.5753984468867928,0,-0.2698101242695176,40.96699078084174,9.133995450120615,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,129.2,Kelantan,overall,3.0,-0.4082482904637814,-0.02253102459663776,0.5753984468867928,0,-0.006178049496658483,51.795460322563244,9.89925709966382,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,127.0,Kedah,overall,3.0,-0.4082482904637814,0.5981661672867046,0.5753984468867928,0,-0.12950806911296187,35.714471515449056,13.640648197553944,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,135.4,Johor,overall,3.0,-0.4082482904637814,1.0919735946916649,0.5753984468867928,0,-0.0037621742548008355,52.68199075730643,13.250392208791567,Moderate
2024-04-01,2.05,3.47,2.15,2.05,4.7235,127.3,Perak,overall,3.0,-0.4082482904637814,-0.8704230552801766,0.5753984468867928,0,-0.5026687311869978,28.128057671590284,11.062240741590799,Low
2024-05-01,2.05,3.47,2.15,2.05,4.7675,122.2,Sabah,overall,3.0,,-1.6966009559421869,0.18629060410716597,0,0.10965431924192504,58.077770541131365,6.786207858156452,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,123.2,W.P. Labuan,overall,3.0,,-0.3077384755332231,0.18629060410716597,0,-0.5700178073023774,18.784656339171768,6.309938257018123,Low
2024-05-01,2.05,3.47,2.15,2.05,4.7675,132.5,W.P. Kuala Lumpur,overall,3.0,,-0.9554548782143931,0.18629060410716597,0,0.15774315777080464,57.589234072811244,4.6980058090034476,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,127.2,Terengganu,overall,3.0,,1.3720763464912231,0.18629060410716597,0,0.21945982500490194,63.371826850011935,1.8984636500736656,High
2024-05-01,2.05,3.47,2.15,2.05,4.7675,139.0,Selangor,overall,3.0,,1.432548948265055,0.18629060410716597,0,0.3788500630074444,70.47715936876578,3.9651334733252384,High
2024-05-01,2.05,3.47,2.15,2.05,4.7675,127.6,Sarawak,overall,3.0,,0.7577562682713558,0.18629060410716597,0,0.41085275226193374,71.70962762168365,15.022852009104504,High
2024-05-01,2.05,3.47,2.15,2.05,4.7675,135.9,Pulau Pinang,overall,3.0,,0.9433044609183677,0.18629060410716597,0,0.42725379044069195,69.56227842962261,-0.681214423742091,High
2024-05-01,2.05,3.47,2.15,2.05,4.7675,140.3,W.P. Putrajaya,overall,3.0,,-0.5012173718042877,0.18629060410716597,0,-0.39439754914404856,22.24201442318564,7.6671789458003,Low
2024-05-01,2.05,3.47,2.15,2.05,4.7675,127.7,Perak,overall,3.0,,-0.2574383660868933,0.18629060410716597,0,-0.4037850133361174,32.866428708503506,4.738371036913222,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,131.1,Pahang,overall,3.0,,1.1206185054205442,0.18629060410716597,0,0.2859514261617786,67.03762050203744,-0.5179062013934725,High
2024-05-01,2.05,3.47,2.15,2.05,4.7675,130.8,Negeri Sembilan,overall,3.0,,1.8201446817354878,0.18629060410716597,0,-0.0004644026938090684,53.387064863441964,6.131464105796574,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,128.7,Melaka,overall,3.0,,1.2036725387930334,0.18629060410716597,0,-0.23264332405377314,42.692613840443364,1.7256230596016238,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,129.4,Kelantan,overall,3.0,,0.8057696133540135,0.18629060410716597,0,-0.0156728798785455,51.346036305587816,-0.4494240169754278,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,127.3,Kedah,overall,3.0,,0.7479671534571373,0.18629060410716597,0,0.2514206210014237,57.057653307399335,21.34318179195028,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,136.0,Johor,overall,3.0,,1.954838413150475,0.18629060410716597,0,0.15031103267361903,59.7101651564049,7.028174399098468,Moderate
2024-05-01,2.05,3.47,2.15,2.05,4.7675,124.9,Perlis,overall,3.0,,1.219707431112325,0.18629060410716597,0,0.1942238356159131,58.33184906946297,3.0908296664098955,Moderate
2024-06-01,2.05,3.47,2.15,2.05,4.704,123.6,W.P. Labuan,overall,3.0,,0.18568265963876118,-0.520549171680748,0,-0.48038981633419586,23.349731508674378,4.5650751695026095,Low
2024-06-01,2.05,3.47,2.15,2.05,4.704,132.9,W.P. Kuala Lumpur,overall,3.0,,-0.41255764189896454,-0.520549171680748,0,0.40854486501943377,69.96403475874529,12.37480068593404,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,127.4,Terengganu,overall,3.0,,0.963578795032966,-0.520549171680748,0,0.18055895199032473,61.597432381242214,-1.7743944687697208,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,139.0,Selangor,overall,3.0,,0.862228379793142,-0.520549171680748,0,0.45577269592293246,74.0590729325562,3.5819135637904225,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,127.8,Sarawak,overall,3.0,,0.4447136725971216,-0.520549171680748,0,0.3672968210447579,69.73814115273832,-1.9714864689453293,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,122.3,Sabah,overall,3.0,,-0.5776897510173984,-0.520549171680748,0,0.48874040250972917,75.4202495053858,17.342478964254433,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,136.1,Pulau Pinang,overall,3.0,,0.7778273373879069,-0.520549171680748,0,0.4229499737259148,69.33463935321168,-0.22763907641092374,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,140.4,W.P. Putrajaya,overall,3.0,,-0.5873549626486513,-0.520549171680748,0,-0.25952093234967155,29.576430932686783,7.334416509501143,Low
2024-06-01,2.05,3.47,2.15,2.05,4.704,127.9,Perak,overall,3.0,,0.9382706616861424,-0.520549171680748,0,-0.31204286710983764,37.262585507526936,4.39615679902343,Moderate
2024-06-01,2.05,3.47,2.15,2.05,4.704,131.5,Pahang,overall,3.0,,1.0575643339109628,-0.520549171680748,0,0.3535564647466477,70.27274082768282,3.235120325645383,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,131.1,Negeri Sembilan,overall,3.0,,1.5180562955141679,-0.520549171680748,0,0.3007896211077822,67.27155443410015,13.88448957065819,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,128.9,Melaka,overall,3.0,,1.2821986653492687,-0.520549171680748,0,-0.16376467248435372,45.890591303461676,3.1979774630183115,Moderate
2024-06-01,2.05,3.47,2.15,2.05,4.704,129.6,Kelantan,overall,3.0,,1.00981620605592,-0.520549171680748,0,-0.015280656370599069,51.36460163613123,0.018565330543417247,Moderate
2024-06-01,2.05,3.47,2.15,2.05,4.704,127.4,Kedah,overall,3.0,,0.5958152711751177,-0.520549171680748,0,0.20196336078857074,54.28659582853698,-2.771057478862353,Moderate
2024-06-01,2.05,3.47,2.15,2.05,4.704,136.4,Johor,overall,3.0,,1.5765123856212946,-0.520549171680748,0,0.3747959603803068,69.95022735375112,10.24006219734622,High
2024-06-01,2.05,3.47,2.15,2.05,4.704,125.1,Perlis,overall,3.0,,0.9254904351838592,-0.520549171680748,0,0.14190096071307484,55.673417498242216,-2.6584315712207527,Moderate
2024-07-01,2.05,3.47,3.35,2.05,4.7145,140.3,W.P. Putrajaya,overall,3.0,2.0412414523193143,-1.8535739762255676,-0.49733177042120114,0,-0.1358448100673946,36.30177899269262,6.725348060005835,Moderate
2024-07-01,2.05,3.47,3.35,2.05,4.7145,123.4,W.P. Labuan,overall,3.0,2.0412414523193143,-0.5079031550442373,-0.49733177042120114,0,0.3351399773460709,64.88759006048599,41.53785855181161,High
2024-07-01,2.05,3.47,3.35,2.05,4.7145,133.4,W.P. Kuala Lumpur,overall,3.0,2.0412414523193143,1.4410903635327,-0.49733177042120114,0,1.017287708847999,100.0,30.035965241254715,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,127.6,Terengganu,overall,3.0,2.0412414523193143,0.8504436728018265,-0.49733177042120114,0,0.8105613670921933,90.33387745406696,28.73644507282475,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,139.2,Selangor,overall,3.0,2.0412414523193143,0.6651800511123193,-0.49733177042120114,0,0.7457190995008658,87.56046928867256,13.50139635611636,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,127.9,Sarawak,overall,3.0,2.0412414523193143,0.1961193817258514,-0.49733177042120114,0,0.581547865215602,79.43585677346782,9.697715620729497,High
2024-07-01,2.05,3.47,3.35,2.05,4.7145,122.4,Sabah,overall,3.0,2.0412414523193143,-0.8129389607672285,-0.49733177042120114,0,0.22837744534302404,63.50913140574083,-11.911118099644966,High
2024-07-01,2.05,3.47,3.35,2.05,4.7145,136.3,Pulau Pinang,overall,3.0,2.0412414523193143,1.0184818167832546,-0.49733177042120114,0,0.8693747174856932,92.94710314785549,23.6124637946438,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,125.2,Perlis,overall,3.0,2.0412414523193143,0.07755935885951126,-0.49733177042120114,0,0.540051857212383,75.9027515195307,20.22933402128848,High
2024-07-01,2.05,3.47,3.35,2.05,4.7145,131.6,Pahang,overall,3.0,2.0412414523193143,0.6641762444512966,-0.49733177042120114,0,0.7453677671695078,89.02218221280279,18.749441385119965,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,131.2,Negeri Sembilan,overall,3.0,2.0412414523193143,1.355794583756591,-0.49733177042120114,0,0.9874341859263609,98.91829952538455,31.6467450912844,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,129.1,Melaka,overall,3.0,2.0412414523193143,1.3447582418755974,-0.49733177042120114,0,0.9835714662680131,99.16043661305761,53.26984530959594,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,129.5,Kelantan,overall,3.0,2.0412414523193143,-1.1018270288994114,-0.49733177042120114,0,0.12726662149676002,58.11187016556965,6.747268529438415,Moderate
2024-07-01,2.05,3.47,3.35,2.05,4.7145,127.5,Kedah,overall,3.0,2.0412414523193143,0.46361501972150126,-0.49733177042120114,0,0.6751713385140795,80.80012488554743,26.51352905701045,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,136.4,Johor,overall,3.0,2.0412414523193143,0.8806218960131013,-0.49733177042120114,0,0.8211237452161395,90.30983155441446,20.35960420066334,Severe
2024-07-01,2.05,3.47,3.35,2.05,4.7145,127.8,Perak,overall,3.0,2.0412414523193143,-0.9085163753826344,-0.49733177042120114,0,0.194925350227632,61.55580151797253,24.293216010445597,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,122.5,Sabah,overall,3.0,-0.40824829046386285,-1.2353987666565143,-1.754626591594372,0,-0.33870596422239446,37.566126543654384,-25.943004862086447,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,123.4,W.P. Labuan,overall,3.0,-0.40824829046386285,-1.320496682992816,-1.754626591594372,0,-0.30021683357972384,32.52658798958842,-32.36100207089757,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,133.6,W.P. Kuala Lumpur,overall,3.0,-0.40824829046386285,1.2543148920696483,-1.754626591594372,0,0.4914490578071713,74.05460843558022,-25.94539156441978,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,127.6,Terengganu,overall,3.0,-0.40824829046386285,1.1043314341797255,-1.754626591594372,0,0.361838781798532,69.8661909561633,-20.46768649790367,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,139.3,Selangor,overall,3.0,-0.40824829046386285,-0.05963675326591581,-1.754626591594372,0,0.125723215199881,58.69027096990463,-28.870198318767933,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,128.1,Sarawak,overall,3.0,-0.40824829046386285,-1.8179313130017134,-1.754626591594372,0,-0.2640639498965157,41.16065050680842,-38.275206266659396,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,136.4,Pulau Pinang,overall,3.0,-0.40824829046386285,0.5023201391926713,-1.754626591594372,0,0.2858934803725474,62.08539626719527,-30.861706880660215,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,140.4,W.P. Putrajaya,overall,3.0,-0.40824829046386285,-0.7196793551745658,-1.754626591594372,0,-0.43056619491826287,20.275210102336487,-16.02656889035613,Low
2024-08-01,2.05,3.47,3.35,2.05,4.5595,127.9,Perak,overall,3.0,-0.40824829046386285,-1.130369493316692,-1.754626591594372,0,-0.3370518889456217,36.06418776011502,-25.491613757857515,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,136.5,Johor,overall,3.0,-0.40824829046386285,0.03114769244465723,-1.754626591594372,0,0.17931281605686836,61.033105046901554,-29.276726507512905,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,127.5,Kedah,overall,3.0,-0.40824829046386285,0.34934691319483663,-1.754626591594372,0,0.1620214763371194,52.04867854090917,-28.75144634463826,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,129.4,Kelantan,overall,3.0,-0.40824829046386285,-1.251757885042174,-1.754626591594372,0,-0.39212422186301715,33.52725834898467,-24.58461181658498,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,125.2,Perlis,overall,3.0,-0.40824829046386285,-1.7738926587723445,-1.754626591594372,0,-0.2771051894079855,34.384465389132004,-41.51828613039869,Moderate
2024-08-01,2.05,3.47,3.35,2.05,4.5595,131.6,Negeri Sembilan,overall,3.0,-0.40824829046386285,1.4172263466976978,-1.754626591594372,0,0.5050318009062609,76.68486742330076,-22.233432102083796,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,131.8,Pahang,overall,3.0,-0.40824829046386285,1.201197750577084,-1.754626591594372,0,0.3461935872067268,69.9204032610866,-19.101778951716184,High
2024-08-01,2.05,3.47,3.35,2.05,4.5595,129.2,Melaka,overall,3.0,-0.40824829046386285,0.9936352491430099,-1.754626591594372,0,0.4289719990050167,73.41085300627766,-25.74958360677995,High
2024-09-01,2.05,3.42,3.18,2.05,4.3155,140.4,W.P. Putrajaya,overall,3.0,-0.6815321747940573,-0.8470881352590419,-1.6487312411225772,0,-0.5639397126133077,13.022530183740239,-7.2526799185962485,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,123.3,W.P. Labuan,overall,3.0,-0.6815321747940573,-1.1888131316304678,-1.6487312411225772,0,-0.516908054630948,21.489726603045458,-11.036861386542963,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,133.6,W.P. Kuala Lumpur,overall,3.0,-0.6815321747940573,0.8897730952329915,-1.6487312411225772,0,0.2533709327610523,62.30760169688224,-11.747006738697984,High
2024-09-01,2.05,3.42,3.18,2.05,4.3155,127.5,Terengganu,overall,3.0,-0.6815321747940573,-0.3853915849751969,-1.6487312411225772,0,0.018194869397670826,54.19148213505314,-15.674708821110151,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,139.3,Selangor,overall,3.0,-0.6815321747940573,-0.5467098057904329,-1.6487312411225772,0,-0.15803596742987405,45.47698345505474,-13.213287514849888,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,122.6,Sabah,overall,3.0,-0.6815321747940573,-0.8806495470576906,-1.6487312411225772,0,-0.5066150568592378,29.884599746733272,-7.681526796921112,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,136.3,Pulau Pinang,overall,3.0,-0.6815321747940573,-1.5623454859423842,-1.6487312411225772,0,-0.1697466199991574,37.98551039885266,-24.09988586834261,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,128.2,Sarawak,overall,3.0,-0.6815321747940573,-1.6228919478154014,-1.6487312411225772,0,-0.5434486607303849,28.514768266504692,-12.645882240303731,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,128.0,Perak,overall,3.0,-0.6815321747940573,-0.9255538416947579,-1.6487312411225772,0,-0.5107511743823805,27.74075816893352,-8.323429591181497,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,131.7,Pahang,overall,3.0,-0.6815321747940573,0.3150032211156664,-1.6487312411225772,0,0.08947746704706809,57.635704433398814,-12.28469882768779,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,131.5,Negeri Sembilan,overall,3.0,-0.6815321747940573,1.0688078079789167,-1.6487312411225772,0,0.28331347798080325,66.46609688727688,-10.218770536023882,High
2024-09-01,2.05,3.42,3.18,2.05,4.3155,129.1,Melaka,overall,3.0,-0.6815321747940573,0.20994194276171751,-1.6487312411225772,0,0.13240592577130061,59.64154137070643,-13.769311635571235,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,129.3,Kelantan,overall,3.0,-0.6815321747940573,-1.2529710073175602,-1.6487312411225772,0,-0.5856647323166376,24.366299157815288,-9.160959191169379,Low
2024-09-01,2.05,3.42,3.18,2.05,4.3155,127.5,Kedah,overall,3.0,-0.6815321747940573,-1.355779915500193,-1.6487312411225772,0,-0.22822863947118713,30.18322345133521,-21.865455089573963,Moderate
2024-09-01,2.05,3.42,3.18,2.05,4.3155,136.6,Johor,overall,3.0,-0.6815321747940573,-0.27966305176775974,-1.6487312411225772,0,-0.09115411222257062,48.695536568694436,-12.337568478207118,Moderate
